id,name,pf,publication_id,title
339,"constraint satisfaction",242.09529271200003,36600959,"A SAT-based Framework for Efficient Constrained Clustering."
340,"computer graphics",856.8386445499999,1627093,"Diffraction shading models in computer graphics"
341,"parallel programming",557.077148433,2394243,"Performance prediction of parallel programs"
342,navigation,116.32561387999999,637249,"Intraoperative three-dimensional fluoroscopic cholangiography"
343,"online learning",17.520433564500003,6683045,"Query Release via Online Learning."
344,"game theory",891.3029847600001,1078805,"A framework for the design and synthesis of coordinated social systems"
345,segmentation,913.4293977599999,5046839,"Rigid US-MRI Registration Through Segmentation of Equivalent Anatomic Structures"
346,"kolmogorov complexity",349.151185754,65299797,"A Kolmogorov Complexity Approach for Measuring Attack Path Complexity"
347,"artificial intelligence",238.14510756399997,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
348,"human-robot interaction",492.076341792,5150476,"Rescue robots for mudslides: A descriptive study of the 2005 La Conchita mudslide response: Field Reports"
349,"turing machine",6073.4045927100005,16982484,"Development of Physical Super-Turing Analog Hardware"
350,"information retrieval",1610.9501412,380549,"Evaluating the Use of Project Glossaries in Automated Trace Retrieval."
351,"ubiquitous computing",216.08217896,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
352,privacy,1582.64991951,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
353,emotions,103.98666580800001,2835631,"Proceedings of the joint international conference on Measurement and modeling of computer systems"
354,"reinforcement learning",73.998549867,361876,"Rational and convergent learning in stochastic games"
355,risk,809.4655746000001,6000615,"Methods of Pattern Recognition"
356,"social network",3667.22099345,29935650,"Modeling Spread of Disease from Social Interactions"
357,"competitive ratio",383.441521168,39673021,"Online Vehicle Routing Problems: A Survey"
358,"decision procedure",1086.6821477600001,59508469,"Robustness Analysis of Networked Systems"
359,"temporal logic",521.512298408,23603061,"Planning and Control"
360,"deep learning",65.60067452399998,6468916,"Boltzmann Machines for Image Denoising"
361,"wireless sensor networks",81.914577576,11088318,"Geometric Routing in Wireless Sensor Networks"
362,"sentiment analysis",1343.29361705,1083924,"Computational Metaphor Identification in Communities of Blogs."
363,"cloud computing",25.8909985213,1748331,"Remote Procedure Calls and the Client/Server Model"
364,"collision detection",194.15518038,17336073,"Real-time soft tissue and suture simulation"
365,"reinforcement learning",199.05111038099997,361876,"Rational and convergent learning in stochastic games"
366,"machine translation",234.11029880000004,11643025,"Combining Categorization-based and Corpus-based Approaches for CLIR."
367,"garbage collection",347.94740228500007,51518850,"Comparison of Compacting for Garbage Collection"
368,simulation,5.1895183158,2830810,"Scaffolding to support learning of ecology in simulation environments"
369,privacy,616.20484098,1152574,"Energy savings in privacy-preserving computation offloading with protection by homomorphic encryption"
370,"data mining",586.0223649,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
371,"logic programming",129.003453216,3733054,"Causal action theories and satisfiability planning"
372,"software engineering",0.7116503116799999,4247079,"Software Architecture and Object-Oriented Systems"
373,"nash equilibrium",459.60473153400005,28155157,"Satisficing and learning cooperation in the prisoner's dilemma"
374,agent,150.284701895,1279312,"Bayes-optimal reinforcement learning for discrete uncertainty domains"
375,"dimensionality reduction",108.94093222100001,33767710,"DATA MINING OVER GRAPHICAL RESULTS OF EXPERIMENTS WITH DOMAIN SEMANTICS"
376,education,7.858887164699999,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
379,cognition,1562.6782561999999,833668,"Modeling the integration of salamander vision and behavior"
380,"program transformation",132.909878556,70450982,"Proceedings of the 4th international workshop on Types in language design and implementation"
381,"virtual machine",699.95901724,11554108,"Memory safety for low-level software/hardware interactions"
382,"artificial intelligence",509.28632373299996,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
383,"ubiquitous computing",178.857793491,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
384,"cloud computing",496.775954171,1748331,"Remote Procedure Calls and the Client/Server Model"
385,"artificial neural networks",346.084449124,16580154,"On sensor evolution in robotics"
386,scheduling,1073.0024529,1709540,"An Extended Fixed Priority Scheme for Mixed Criticality Systems"
388,"deep learning",925.2765732800001,6468916,"Boltzmann Machines for Image Denoising"
389,"online learning",305.25610338,6683045,"Query Release via Online Learning."
390,"cryptographic protocol",41.5279621766,3412451,"Combining Signal Processing and Cryptographic Protocol Design for Efficient ECG Classification"
391,"operating system",280.07316682600003,636652,"Physical Input and Output"
392,management,0.6273062194500001,1795725,"Workflow Management in Condor"
393,stability,2.07723526776,6548962,"Average value criteria for stochastic stability"
394,"game theory",965.5833751199999,1078805,"A framework for the design and synthesis of coordinated social systems"
395,"model checking",364.79944645,4978152,"Model Checking for Dependable Software-Intensive Systems"
396,"reinforcement learning",28.0436812143,361876,"Rational and convergent learning in stochastic games"
397,"parallel algorithms",68.25320375400001,791572,"Parallelizing the spectral transform method: A comparison of alternative parallel algorithms"
398,"singular value decomposition",1393.2436968599998,13303494,"SVD Subspace Projections for Term Suggestion Ranking and Clustering"
399,"data mining",324.02757276000006,1188017,"Proceedings of the fifth international joint conference on Autonomous agents and multiagent systems"
400,"recurrent neural networks",20.0986464496,16982484,"Development of Physical Super-Turing Analog Hardware"
401,"social network",55.230784416,29935650,"Modeling Spread of Disease from Social Interactions"
402,"mutual information",89.570144223,1367335,"An evaluation of using mutual information for selection of acoustic-features representation of phonemes for speech recognition"
403,"social networks",539.760885776,7077119,"Modeling and analysis of massive social networks"
404,internet,421.688192658,21366,"Improving client throughput with multi-hop relaying in wireless mesh networks"
405,"support vector machines",1752.1230568800001,7205350,"A hybrid of tabu search and local descent algorithms with applications in artificial intelligence"
406,"expressive power",117.01750940100001,3429031,"Knowledge compilation using horn approximations"
407,"wireless sensor networks",731.81481568,11088318,"Geometric Routing in Wireless Sensor Networks"
408,"breast cancer",35.334183104,8446198,"Radiolucent electrode array for combined EIT and mammography"
409,"approximation algorithms",1151.7604953,4907163,"The Promise of LP to Boost CSP Techniques for Combinatorial Problems"
410,"reinforcement learning",3.8007510626400003,361876,"Rational and convergent learning in stochastic games"
411,"bayesian networks",5162.9856852,10344003,"Bayesian abductive logic programs"
412,"computer vision",1591.58493749,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
413,assessment,6.0732034146,26949258,"Synthesizing UNIX shell scripts using derivational analogy: an empirical assessment"
414,"computer vision",118.74646737199998,309286,"Learning embeddings for indexing, retrieval, and classification, with applications to object and shape recognition in image databases"
416,education,17.9734140457,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
417,"virtual reality",108.49565525,2294255,"Virtual Reality Unbound"
418,"multiobjective optimization",32.8751383796,11021045,"Modern heuristic optimization techniques :: theory and applications to power systems"
419,navigation,28.6272615843,637249,"Intraoperative three-dimensional fluoroscopic cholangiography"
420,"genetic algorithms",41.3413098525,11021045,"Modern heuristic optimization techniques :: theory and applications to power systems"
421,preprocessing,4.00899787284,839768,"Edinburgh System Descriptionfor the 2005 NIST MT Evaluation"
422,education,40.159261354,516995,"Supplemental Versus Essential Use of Computing Devices in the Classroom: An Analysis"
423,reliability,0.16705764569999998,8983174,"Circuit Design Methodologies for Test Power Reduction in Nano-Scaled Technologies"
424,navigation,3.1184198984,637249,"Intraoperative three-dimensional fluoroscopic cholangiography"
425,"cloud computing",93.471296748,1748331,"Remote Procedure Calls and the Client/Server Model"
426,"adaptive control",898.3195296000001,12915368,"Fractional Order Adaptive Control for Cogging Effect Compensation"
